Concert ID,Date,Venue,City,State,Artists,Has Setlist
85,1999-05-26,Giants Stadium,East Rutherford,NJ,"Dave Matthews Band (festival_performer), Santana (festival_performer)",True
850,2018-08-14,Jones Beach Theater,Wantagh,NY,"Jeff Beck (festival_performer), Paul Rodgers (festival_performer), Ann Wilson (festival_performer)",True
851,2018-08-15,Today Show Plaza at Rockefeller Center,New York,NY,Aerosmith (headliner),True
852,2018-08-17,Ford Amphitheater at Coney Island,Brooklyn,NY,The Beach Boys (headliner),True
853,2018-08-18,MetLife Stadium,East Rutherford,NJ,"Kenny Chesney (festival_performer), Thomas Rhett (festival_performer)",True
854,2018-08-21,Madison Square Garden,New York,NY,ELO (headliner),True
855,2018-08-23,Madison Square Garden,New York,NY,Billy Joel (headliner),True
856,2018-08-25,Walter Kerr Theatre,New York,NY,Bruce Springsteen (headliner),True
857,2018-08-29,Sony Hall,New York,NY,Glenn Hughes (headliner),True
858,2018-09-02,Fenway Park,Boston,MA,Pearl Jam (headliner),True
859,2018-09-08,Madison Square Garden,New York,NY,"Dierks Bentley (festival_performer), Brothers Osborne (festival_performer)",True
86,1999-06-30,PNC Bank Arts Center,Holmdel,NJ,Tom Petty & the Heartbreakers (headliner),True
860,2018-09-13,Radio City Music Hall,New York,NY,"Ringo Starr (festival_performer), All Starr Band (festival_performer)",True
861,2018-09-16,Capitol Theatre,Port Chester,NY,Amos Lee (headliner),True
862,2018-09-19,Capitol Theatre,Port Chester,NY,Chicago (headliner),True
863,2018-09-20,Madison Square Garden,New York,NY,Paul Simon (headliner),True
864,2018-09-21,Hammerstein Ballroom,New York,NY,Kip Moore (headliner),True
865,2018-09-22,Fairfield Stage One,Fairfield,CT,Will Hoge (headliner),False
866,2018-09-23,City Winery,New York,NY,Will Hoge (headliner),True
867,2018-09-29,Walter Kerr Theatre,New York,NY,Bruce Springsteen (headliner),True
868,2018-09-30,Madison Square Garden,New York,NY,Billy Joel (headliner),True
869,2018-10-03,City Winery,New York,NY,Willie Nile (headliner),True
87,1999-07-03,Jones Beach Theater,Wantagh,NY,Tom Petty & the Heartbreakers (headliner),True
870,2018-10-07,Madison Square Garden,New York,NY,Eric Clapton (headliner),True
871,2018-10-09,Nassau Coliseum,Uniondale,NY,Elton John (headliner),True
872,2018-10-12,Prudential Center,Newark,NJ,The Eagles (headliner),True
873,2018-10-13,Prudential Center,Newark,NJ,Phil Collins (headliner),True
874,2018-10-19,Madison Square Garden,New York,NY,Elton John (headliner),True
875,2018-10-25,Capitol Theatre,Port Chester,NY,Avett Brothers (headliner),True
876,2018-10-27,Barclays Center,Brooklyn,NY,Keith Urban (headliner),True
877,2018-10-29,City Winery,New York,NY,John Hiatt (headliner),True
878,2018-10-31,City Winery,New York,NY,John Hiatt (headliner),True
879,2018-11-02,Madison Square Garden,New York,NY,Chris Stapleton (headliner),True
88,1999-07-15,Izod Center,East Rutherford,NJ,Bruce Springsteen & the E Street Band (headliner),False
880,2018-11-05,The Theater at Madison Square Garden,New York,NY,Springsteen: Stand Up for Heroes (with Eric Church) (headliner),False
881,2018-11-09,Madison Square Garden,New York,NY,Elton John (headliner),True
882,2018-11-10,Capitol Theatre,Port Chester,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
883,2018-11-18,Beacon Theatre,New York,NY,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
884,2018-11-26,Beacon Theatre,New York,NY,Bob Dylan (headliner),True
885,2018-11-29,Madison Square Garden,New York,NY,Dave Matthews Band (headliner),True
886,2018-12-05,NYCB Theatre at Westbury,Westbury,NY,Brian Wilson (headliner),True
887,2018-12-06,Peekskill Paramount,Peekskill,NY,Lindsey Buckingham (headliner),True
888,2018-12-11,Madison Square Garden,New York,NY,Mumford & Sons (festival_performer),True
889,2018-12-15,Walter Kerr Theatre,New York,NY,Bruce Springsteen (headliner),True
89,1999-07-24,Izod Center,East Rutherford,NJ,Bruce Springsteen & the E Street Band (headliner),False
890,2019-12-19,Madison Square Garden,New York,NY,Billy Joel (headliner),False
891,2018-12-30,Capitol Theatre,Port Chester,NY,As the Crow Flies (Chris Robinson) (headliner),True
892,2018-12-31,Madison Square Garden,New York,NY,Billy Joel (headliner),True
893,2019-01-23,Terminal 5,New York,NY,Brothers Osbourne (headliner),False
894,2019-02-06,Capitol Theatre,Port Chester,NY,Dawes (headliner),True
895,2019-02-14,Madison Square Garden,New York,NY,Billy Joel (headliner),True
896,2019-02-22,Tarrytown Music Hall,Tarrytown,NY,"John Hiatt (festival_performer), Lyle Lovett (festival_performer)",True
897,2019-02-26,Beacon Theatre,New York,NY,John Mellencamp (headliner),True
898,2019-03-02,Oakdale Theatre,Wallingford,CT,"Bob Weir (festival_performer), Wolf Brothers (festival_performer)",True
899,2019-03-08,Barclays Center,Brooklyn,NY,Elton John (headliner),True
9,1995-06-23,Madison Square Garden,New York,NY,"REM (headliner), Luscious Jackson (opener)",True
90,1999-07-18,Cape Cod Melody Tent,Hyannis,MA,Willie Nelson (headliner),False
900,2019-03-11,Madison Square Garden,New York,NY,Fleetwood Mac (headliner),True
901,2019-03-22,Nassau Coliseum,Uniondale,NY,KISS (headliner),True
902,2019-03-23,NYCB Theatre at Westbury,Westbury,NY,Joe Bonamassa (headliner),True
903,2019-03-27,Madison Square Garden,New York,NY,KISS (headliner),True
904,2019-03-29,Barclays Center,Brooklyn,NY,"Rock (festival_performer), Roll Hall Induction 2019 (festival_performer)",True
905,2019-04-05,Hard Rock Hotel New York,New York,NY,OAR (headliner),False
906,2019-04-05,Capitol Theatre,Port Chester,NY,The Record Company (headliner),True
907,2019-04-11,Capitol Theatre,Port Chester,NY,Melissa Etheridge (headliner),False
908,2019-04-12,Madison Square Garden,New York,NY,Billy Joel (headliner),True
909,2019-04-13,Tarrytown Music Hall,Tarrytown,NY,Roger McGuinn (headliner),True
91,1999-07-19,Mill Hill Club,West Yarmouth,MA,John Valby (headliner),False
910,2019-04-23,Brooklyn Steel,Brooklyn,NY,Ryan Bingham (headliner),False
911,2019-04-30,City Winery,New York,NY,John Hiatt (headliner),True
912,2019-05-09,Ridgefield Playhouse,Ridgefield,CT,Kip Moore (headliner),True
913,2019-05-11,Outpost in the Burbs,Montclair,NJ,Richard Thompson (headliner),True
914,2019-05-13,Madison Square Garden,New York,NY,The Who (headliner),True
915,2019-05-30,Jones Beach Theater,Wantagh,NY,Bob Seger (headliner),True
916,2019-06-11,Beacon Theatre,New York,NY,Tim McGraw (w. John Meachum) (headliner),False
917,2019-06-20,Westchester County Center,White Plains,NY,"YES (festival_performer), Asia (festival_performer), John Lodge (festival_performer), Carl Palmer (festival_performer)",True
918,2019-06-23,Citi Field,Queens,NY,Dead and Company (headliner),True
919,2019-06-26,Beacon Theatre,New York,NY,Jackson Browne (headliner),True
92,1999-07-27,Madison Square Garden,New York,NY,"Paul Simon (festival_performer), Bob Dylan (festival_performer)",True
920,2019-07-01,City Winery,New York,NY,Richard Thompson (headliner),True
921,2019-07-16,Prudential Center,Newark,NJ,ELO (headliner),True
922,2019-07-17,Radio City Music Hall,New York,NY,Lionel Richie (headliner),False
923,2019-07-19,Foxwoods Resort Casino,Mashantucket,CT,Weird Al Yankovic (headliner),True
924,2019-07-26,Fort Adams State Park,Newport,RI,"Sheryl Crow (festival_performer), Phil Lesh (festival_performer)",True
925,2019-07-31,Ridgefield Playhouse,Ridgefield,CT,"Lyle Lovett (festival_performer), His Big Band (festival_performer)",False
926,2019-08-01,MetLife Stadium,East Rutherford,NJ,The Rolling Stones (headliner),True
927,2019-08-02,Jones Beach Theater,Wantagh,NY,Dierks Bentley (headliner),True
928,2019-08-05,MetLife Stadium,East Rutherford,NJ,The Rolling Stones (headliner),True
929,2019-08-06,Madison Square Garden,New York,NY,Queen + Adam Lambert (headliner),True
93,1999-08-07,Jones Beach Theater,Wantagh,NY,Roger Waters (headliner),True
930,2019-08-08,Jones Beach Theater,Wantagh,NY,Jimmy Buffett (headliner),True
931,2019-08-11,Madison Square Garden,New York,NY,"Hootie (festival_performer), Blowfish/BNL (festival_performer)",True
932,2019-08-13,Stubb's Bar-B-Q,Austin,TX,Govt Mule (headliner),True
933,2019-08-15,Radio City Music Hall,New York,NY,John Fogerty (headliner),True
934,2019-08-16,Broadway Theatre,New York,NY,Barry Manilow (headliner),False
935,2019-08-17,Bald Hill Amphitheater,Farmingville,NY,Ringo Starr & His All Sarr Band (headliner),False
936,2019-08-20,Barclays Center,Brooklyn,NY,KISS (headliner),True
937,2019-08-23,Jones Beach Theater,Wantagh,NY,Zac Brown Band (headliner),True
938,2019-08-29,Xfinity Center,Mansfield,MA,Brad Paisely (headliner),False
939,2019-09-01,Madison Square Garden,New York,NY,The Who (w. Orchestra) (headliner),True
94,1999-08-08,The Meadowlands,East Rutherford,NJ,Dave Matthews Band (headliner),True
940,2019-09-06,Jones Beach Theater,Wantagh,NY,Jason Aldean (headliner),True
941,2019-09-13,Jones Beach Theater,Wantagh,NY,Peter Frampton (headliner),True
942,2019-09-15,NYCB Theatre at Westbury,Westbury,NY,Travis Tritt (headliner),False
943,2019-09-20,Minetta Lane Theatre,New York,NY,Tom Morello (headliner),True
944,2019-09-25,Madison Square Garden,New York,NY,"Mark Knopfler (festival_performer), Bonnie Raitt (festival_performer)",True
945,2019-09-27,Madison Square Garden,New York,NY,Billy Joel (headliner),True
946,2019-10-03,Great South Bay Music Festival,Oakdale,NY,Avett Brothers (headliner),True
947,2019-10-06,Madison Square Garden,New York,NY,Phil Collins (headliner),True
948,2019-10-07,Madison Square Garden,New York,NY,Phil Collins (headliner),True
949,2019-10-19,Mayo Performing Arts Center,Morristown,NJ,Kip Moore (headliner),True
95,1999-10-08,Izod Center,East Rutherford,NJ,"Lynyrd Skynyrd (festival_performer), ZZ Top (festival_performer)",False
950,2019-10-22,City Winery,New York,NY,Will Hoge w. Elizabeth Cook (headliner),False
951,2019-10-23,Daryl's House,Pawling,NY,Will Hoge w. Elizabeth Cook (headliner),False
952,2019-10-30,Madison Square Garden,New York,NY,Bob Seger & the Silver Bullet Band (headliner),True
953,2019-10-31,Madison Square Garden,New York,NY,Dead and Company (headliner),True
954,2019-11-01,Beacon Theatre,New York,NY,Blues Traveler (headliner),True
955,2019-11-02,XL Center,Hartford,CT,Eric Church (headliner),True
956,2019-11-04,The Theater at Madison Square Garden,New York,NY,Bruce Springsteen/Crow: Stand Up for Heroes (headliner),False
957,2019-11-05,Nassau Coliseum,Uniondale,NY,Dead and Company (headliner),True
958,2019-11-06,Beacon Theatre,New York,NY,Little Steven (Peter Wolf) (headliner),False
959,2019-11-09,Terminal 5,New York,NY,Dwight Yoakam (headliner),True
96,1999-11-10,New Haven Coliseum,New Haven,CT,"Bob Dylan and Phil Lesh (festival_performer), Friends (festival_performer)",True
960,2019-11-15,Beacon Theatre,New York,NY,Joe Bonamassa (headliner),True
961,2019-11-16,Nassau Coliseum,Uniondale,NY,Elton John (headliner),True
962,2019-11-17,Mohegan Sun Arena,Uncasville,CT,Keith Urban (headliner),True
963,2019-11-23,Westchester County Center,White Plains,NY,Doobie Brothers (Peter Wolf) (headliner),False
964,2019-12-03,Beacon Theatre,New York,NY,Bob Dylan (headliner),True
965,2019-12-07,Caramoor Center for Music and the Arts,Katonah,NY,John Hiatt (headliner),False
966,2019-12-11,Madison Square Garden,New York,NY,Billy Joel (headliner),True
967,2019-12-19,Madison Square Garden,New York,NY,Andrea Bocelli (headliner),False
968,2020-02-08,Symphony Space,New York,NY,Richard Thompson (headliner),True
969,2020-02-15,Madison Square Garden,New York,NY,The Eagles (headliner),False
97,1999-12-31,Madison Square Garden,New York,NY,Billy Joel (headliner),True
970,2020-02-16,Capitol Theatre,Port Chester,NY,Thrill is Gone Concert (festival_performer),False
971,2020-03-05,Tarrytown Music Hall,Tarrytown,NY,Graham Nash (headliner),False
972,2020-03-10,Madison Square Garden,New York,NY,The Brothers (headliner),True
973,2021-06-30,St. James Theatre,New York,NY,Bruce Springsteen (headliner),True
974,2021-07-13,Ridgefield Playhouse,Ridgefield,CT,Tedeschi Trucks Band (headliner),True
975,2021-07-16,St. James Theatre,New York,NY,Bruce Springsteen (headliner),True
976,2021-07-25,Xfinity Center,Mansfield,MA,Black Crowes (headliner),True
977,2021-08-05,MetLife Stadium,East Rutherford,NJ,"Guns (festival_performer), Roses (festival_performer)",True
978,2021-08-07,Jones Beach Theater,Wantagh,NY,Jason Aldean (headliner),True
979,2021-08-10,Jones Beach Theater,Wantagh,NY,Jimmy Buffett (headliner),True
98,2000-03-11,"Ice Arena Tampa, FL",Tampa Bay,FL,"Crosby (festival_performer), Stills (festival_performer), Nash & Young (festival_performer)",True
980,2021-08-13,Jones Beach Theater,Wantagh,NY,Luke Bryan (headliner),True
981,2021-08-17,Hartford HealthCare Amphitheater,Bridgeport,CT,Kings of Leon (headliner),True
982,2021-08-20,Citi Field,Queens,NY,Dead and Company (headliner),True
983,2021-09-02,Jones Beach Theater,Wantagh,NY,Zac Brown Band (headliner),True
984,2021-09-03,Jones Beach Theater,Wantagh,NY,Zac Brown Band (headliner),True
985,2021-09-14,Capitol Theatre,Port Chester,NY,Sheryl Crow (headliner),True
986,2021-09-16,The Town Hall,New York,NY,Lindsey Buckingham (headliner),True
987,2021-09-17,Hartford HealthCare Amphitheater,Bridgeport,CT,Foo Fighters (headliner),True
988,2021-09-18,Asbury Park Beach,Asbury Park,NJ,"Sea Hear Now (Pearl Jam (festival_performer), Avetts (festival_performer), Patti Smith) (festival_performer)",True
989,2021-09-19,Asbury Park Beach,Asbury Park,NJ,"Sea Hear Now (Smashing Pumpkins (festival_performer), Billy Idol (festival_performer), Orville Peck) (festival_performer)",True
99,,Beacon Theatre,New York,NY,Allman Brothers Band (headliner),True
990,2021-09-21,Ridgefield Playhouse,Ridgefield,CT,John Hiatt + Jerry Douglas Band (headliner),False
991,2021-10-05,The Town Hall,New York,NY,Foo Fighters:  Dave Grohl: Storyteller (headliner),False
992,2021-10-06,Capitol Theatre,Port Chester,NY,Brian Wilson (headliner),True
993,2021-10-08,Madison Square Garden,New York,NY,"Chris Stapleton (headliner), Marcus King Band (opener)",True
994,2021-10-11,Capitol Theatre,Port Chester,NY,"DEAD: Phil Lesh + Friends (w. Warren Haynes (festival_performer), Q) (festival_performer)",False
995,2021-10-20,Daryl's House,Pawling,NY,Will Hoge (headliner),True
996,2021-11-05,Madison Square Garden,New York,NY,Billy Joel (headliner),True
997,2021-11-06,Capitol Theatre,Port Chester,NY,"Nathaniel Rateliffe (festival_performer), Night Sweats (festival_performer)",True
998,2021-11-13,Ridgefield Playhouse,Ridgefield,CT,The Wallflowers (headliner),True
999,2021-11-19,Capitol Theatre,Port Chester,NY,Jason Isbell + 400 Unit (headliner),True
