Concert ID,Date,Venue,City,State,Festival Name,Artist Name,Artist ID,Artist Role,Artist Position,Has Setlist
55,1998-01-25,Towne Crier,Beacon,NY,,Luther Guitar Johnson,359,headliner,1,False
550,2013-08-10,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
550,2013-08-10,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Eric Church,198,festival_performer,2,True
551,2013-08-15,Today Show Plaza at Rockefeller Center,New York,NY,,Jimmy Buffett,277,headliner,1,True
552,2013-08-22,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
553,2013-10-16,Bell House,Brooklyn,NY,,Will Hoge,638,headliner,1,False
554,2013-10-19,Barclays Center,Brooklyn,NY,,Pearl Jam,422,headliner,1,True
555,2013-12-04,Madison Square Garden,New York,NY,,Elton John,189,headliner,1,True
556,2013-12-09,Madison Square Garden,New York,NY,Multi-Artist Show,Rod Stewart,481,festival_performer,1,True
556,2013-12-09,Madison Square Garden,New York,NY,Multi-Artist Show,Steve Winwood,542,festival_performer,2,True
557,2013-12-12,Tilles Center,Brookville,NY,,Bryan Adams,101,headliner,1,False
558,2013-12-31,Barclays Center,Brooklyn,NY,,Billy Joel,48,headliner,1,True
559,2014-01-14,Studio 6H at 30 Rock,New York,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
56,1998-01-29,Nassau Coliseum,Uniondale,NY,,Billy Joel,48,headliner,1,True
560,2014-01-18,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Light of Day: 14 Bruce Springsteen,344,festival_performer,1,False
560,2014-01-18,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Joe Grushecky,285,festival_performer,2,False
560,2014-01-18,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Jesse Malin,273,festival_performer,3,False
560,2014-01-18,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Joe D'Urso,283,festival_performer,4,False
560,2014-01-18,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Johnny Reznik,308,festival_performer,5,False
561,2014-01-19,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,1,False
561,2014-01-19,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,John Hiatt,297,festival_performer,2,False
562,2014-01-27,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
563,2014-01-29,Madison Square Garden,New York,NY,Multi-Artist Show,Keith Urban,316,festival_performer,1,True
563,2014-01-29,Madison Square Garden,New York,NY,Multi-Artist Show,Little Big Town,347,festival_performer,2,True
564,2014-02-01,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Steve Earle,536,festival_performer,1,False
564,2014-02-01,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Robert Earl Keen,468,festival_performer,2,False
565,2014-02-03,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
566,2014-02-14,Madison Square Garden,New York,NY,,Kings of Leon,325,headliner,1,True
567,2014-03-06,Madison Square Garden,New York,NY,Multi-Artist Show,Sting,547,festival_performer,1,True
567,2014-03-06,Madison Square Garden,New York,NY,Multi-Artist Show,Paul Simon,420,festival_performer,2,True
568,2014-03-19,Iridium Jazz Club,New York,NY,,Lee DeWyze,340,headliner,1,False
569,2014-03-19,Iridium Jazz Club,New York,NY,,Lee DeWyze,340,headliner,1,False
57,1998-02-02,Nassau Coliseum,Uniondale,NY,,Billy Joel,48,headliner,1,True
570,2014-03-21,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
571,2014-04-02,Roseland,New York,NY,,Lady Gaga,334,headliner,1,True
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Bruce Springsteen,88,festival_performer,1,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Peter Gabriel,425,festival_performer,2,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Hall & Oates,243,festival_performer,3,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Nirvana,404,festival_performer,4,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Cat Stevens,111,festival_performer,5,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Stevie Nicks,544,festival_performer,6,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Emmylou Harries,195,festival_performer,7,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Bonnie Raitt,74,festival_performer,8,False
572,2014-04-10,Barclays Center,Brooklyn,NY,Multi-Artist Show,Carrie Underwood,110,festival_performer,9,False
573,2014-04-18,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
574,2014-05-13,MVP Arena,Albany,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
575,2014-05-17,Mohegan Sun Arena,Uncasville,CT,,Bruce Springsteen & the E Street Band,89,headliner,1,False
576,2014-05-18,Mohegan Sun Arena,Uncasville,CT,,Bruce Springsteen & the E Street Band,89,headliner,1,False
577,2014-05-23,Jones Beach Theater,Wantagh,NY,,Barry Gibb,37,headliner,1,True
578,2014-06-10,Radio City Music Hall,New York,NY,Multi-Artist Show,Willie Nelson,641,festival_performer,1,True
578,2014-06-10,Radio City Music Hall,New York,NY,Multi-Artist Show,Alison Krauss,15,festival_performer,2,True
578,2014-06-10,Radio City Music Hall,New York,NY,Multi-Artist Show,Kacey Musgraves,311,festival_performer,3,True
579,2014-06-19,The Town Hall,New York,NY,,Paul Rodgers Royal Sessions Live,419,headliner,1,False
58,1998-02-16,Nassau Coliseum,Uniondale,NY,,Billy Joel,48,headliner,1,True
580,2014-06-21,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
581,2014-06-25,Jones Beach Theater,Wantagh,NY,,Lionel Richie,346,headliner,1,True
582,2014-06-29,Tappan Park,Staten Island,NY,Multi-Artist Show,Rockland Bergen: Willie Nile,479,festival_performer,1,False
582,2014-06-29,Tappan Park,Staten Island,NY,Multi-Artist Show,Joe D'Urso,283,festival_performer,2,False
582,2014-06-29,Tappan Park,Staten Island,NY,Multi-Artist Show,Jesse Malin,273,festival_performer,3,False
582,2014-06-29,Tappan Park,Staten Island,NY,Multi-Artist Show,John Eddie,292,festival_performer,4,False
583,2014-07-02,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
584,2014-07-03,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,John Hiatt,297,festival_performer,1,False
584,2014-07-03,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Robert Cray Band,467,festival_performer,2,False
585,2014-07-05,MVP Arena,Albany,NY,,Paul McCartney,417,headliner,1,True
586,2014-07-10,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Aerosmith,10,festival_performer,1,True
586,2014-07-10,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Slash,517,festival_performer,2,True
587,2014-07-17,Madison Square Garden,New York,NY,,Queen + Adam Lambert,440,headliner,1,True
588,2014-07-21,Highline Ballroom,New York,NY,,Keith Urban,316,headliner,1,True
589,2014-08-05,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,John Fogerty,293,festival_performer,1,True
589,2014-08-05,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Jackson Browne,259,festival_performer,2,True
59,1998-03-21,Beacon Theatre,New York,NY,,Allman Brothers Band,20,headliner,1,True
590,2014-08-06,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,KISS,310,festival_performer,1,True
590,2014-08-06,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Def Leppard,165,festival_performer,2,True
591,2014-08-16,The Meadowlands,East Rutherford,NJ,,Keith Urban,316,headliner,1,True
592,2014-08-21,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Jimmy Buffett,277,festival_performer,1,False
592,2014-08-21,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Coral Reefer Band,661,festival_performer,2,False
593,2014-08-23,Beacon Theatre,New York,NY,,Lyle Lovett,360,headliner,1,False
594,2014-09-10,Madison Square Garden,New York,NY,,Tom Petty & the Heartbreakers,599,headliner,1,True
594,2014-09-10,Madison Square Garden,New York,NY,,Steve Winwood,542,opener,2,True
595,2014-09-13,XL Center,Hartford,CT,,Tom Petty & the Heartbreakers,599,headliner,1,True
595,2014-09-13,XL Center,Hartford,CT,,Steve Winwood,542,opener,2,True
596,2014-09-14,Barclays Center,Brooklyn,NY,,Luke Bryan,356,headliner,1,True
597,2014-09-17,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
598,2014-09-18,Madison Square Garden,New York,NY,,The Eagles,572,headliner,1,True
599,2014-09-21,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,John Hiatt,297,festival_performer,1,False
599,2014-09-21,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,Rick Brantley,459,festival_performer,2,False
6,1994-08-14,Giants Stadium,East Rutherford,NJ,,The Rolling Stones,585,headliner,1,True
6,1994-08-14,Giants Stadium,East Rutherford,NJ,,Counting Crows,135,opener,2,True
60,1998-04-18,Madison Square Garden,New York,NY,,Eric Clapton,199,headliner,1,True
600,2014-09-25,Palladium Times Square,New York,NY,Multi-Artist Show,"Kip Moore, Sam Hunt",328,festival_performer,1,False
600,2014-09-25,Palladium Times Square,New York,NY,Multi-Artist Show,Charlie Worshem,113,festival_performer,2,False
601,2014-09-26,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Steve Earle,536,festival_performer,1,False
601,2014-09-26,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Shawn Colvin,511,festival_performer,2,False
602,2014-10-07,Madison Square Garden,New York,NY,,Fleetwood Mac,212,headliner,1,True
603,2014-10-09,Today Show Plaza at Rockefeller Center,New York,NY,,Fleetwood Mac,212,headliner,1,True
604,2014-10-13,City Winery,New York,NY,,John Hiatt,297,headliner,1,True
605,2014-10-17,Madison Square Garden,New York,NY,Multi-Artist Show,Eric Church,198,festival_performer,1,True
605,2014-10-17,Madison Square Garden,New York,NY,Multi-Artist Show,Dwight Yoakam,180,festival_performer,2,True
606,2014-11-05,The Theater at Madison Square Garden,New York,NY,,Bruce Springsteen: Stand Up For Heroes,99,headliner,1,False
607,2014-11-14,Palladium Times Square,New York,NY,,Chris Young,121,headliner,1,True
608,2014-11-25,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
609,2014-12-01,Times Square,New York,NY,Multi-Artist Show,Bruce Springsteen with U2,94,festival_performer,1,True
609,2014-12-01,Times Square,New York,NY,Multi-Artist Show,Carrie Underwood,110,festival_performer,2,True
609,2014-12-01,Times Square,New York,NY,Multi-Artist Show,Chris Martin,118,festival_performer,3,True
609,2014-12-01,Times Square,New York,NY,Multi-Artist Show,Kanye West,313,festival_performer,4,True
61,1998-05-13,Turning Point,Piermont,NY,,Richie Havens,457,headliner,1,False
610,2014-12-05,Madison Square Garden,New York,NY,,James Taylor,262,headliner,1,True
611,2014-12-18,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
612,2014-12-19,Madison Square Garden,New York,NY,,Bob Seger,63,headliner,1,True
613,2014-12-31,Barclays Center,Brooklyn,NY,,Elton John,189,headliner,1,True
614,2015-04-03,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
615,2015-04-07,Le Poisson Rouge,New York,NY,Multi-Artist Show,Mumford & Sons,390,festival_performer,1,True
616,2015-04-10,SubCulture,New York,NY,,Lee DeWyze,340,headliner,1,False
617,2015-04-21,Carnegie Hall,New York,NY,,John Mellencamp,302,headliner,1,True
618,2015-04-24,Capitol Theatre,Port Chester,NY,,Steve Winwood,542,headliner,1,True
619,2015-04-25,Mohegan Sun Arena,Uncasville,CT,,Kenny Chesney with Chase Rice,320,headliner,1,False
62,1998-05-15,Fleet Center,Boston,MA,,Elton John,189,headliner,1,True
620,2015-04-30,Capitol Theatre,Port Chester,NY,Multi-Artist Show,John Hiatt,297,festival_performer,1,True
620,2015-04-30,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,2,True
621,2015-05-02,Prudential Center,Newark,NJ,,Eric Church,198,headliner,1,True
622,2015-05-03,Madison Square Garden,New York,NY,,Eric Clapton (70th Birthday bash),200,headliner,1,True
623,2015-05-17,Ossining Public Library,Ossining,NY,,Willie Nile,642,headliner,1,False
624,2015-05-26,Barclays Center,Brooklyn,NY,Multi-Artist Show,The Who,587,festival_performer,1,True
624,2015-05-26,Barclays Center,Brooklyn,NY,Multi-Artist Show,Joan Jett,279,festival_performer,2,True
625,2015-05-28,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
626,2015-05-29,Jones Beach Theater,Wantagh,NY,,Lady Antebellum with Hunter Hayes and Sam Hunt,333,headliner,1,False
627,2015-06-06,Bowery,New York,NY,,Will Hoge,638,headliner,1,True
628,2015-06-17,Radio City Music Hall,New York,NY,Multi-Artist Show,Amos Lee,21,festival_performer,1,True
628,2015-06-17,Radio City Music Hall,New York,NY,Multi-Artist Show,David Gray,158,festival_performer,2,True
629,2015-06-20,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
63,1998-05-16,Fleet Center,Boston,MA,,Elton John,189,headliner,1,True
630,2015-06-22,Beacon Theatre,New York,NY,,Bryan Adams,101,headliner,1,True
631,2015-06-24,Radio City Music Hall,New York,NY,,John Fogerty,293,headliner,1,True
632,2015-06-27,Stone Pony,Asbury Park,NJ,,Jesse Malin,273,headliner,1,False
633,2015-06-29,Madison Square Garden,New York,NY,,Rush,489,headliner,1,True
634,2015-06-30,Madison Square Garden,New York,NY,,Shania Twain,510,headliner,1,True
635,2015-07-01,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
636,2015-07-18,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
637,2015-07-22,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
638,2015-07-23,Madison Square Garden,New York,NY,,U2,618,headliner,1,True
639,2016-07-25,The Meadowlands,East Rutherford,NJ,,Brad Paisley with Justin Moore,80,headliner,1,False
64,1998-05-22,Madison Square Garden,New York,NY,,Van Halen 3 (Cherone) / Creed,622,headliner,1,False
640,2015-08-04,Nassau Coliseum,Uniondale,NY,,Billy Joel,48,headliner,1,True
641,2015-08-07,Today Show Plaza at Rockefeller Center,New York,NY,,Keith Urban,316,headliner,1,True
642,2015-08-09,Damrosch Park at Lincoln Center,New York,NY,Multi-Artist Show,Lyle Lovett,360,festival_performer,1,False
642,2015-08-09,Damrosch Park at Lincoln Center,New York,NY,Multi-Artist Show,His Big Band,247,festival_performer,2,False
643,2015-08-13,Jones Beach Theater,Wantagh,NY,,Van Halen,620,headliner,1,True
644,2015-08-14,Wonder Bar,Asbury Park,NJ,,Will Hoge,638,headliner,1,True
645,2015-08-15,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
645,2015-08-15,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Jason Aldean,263,festival_performer,2,True
646,2015-08-18,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Jimmy Buffett,277,festival_performer,1,True
646,2015-08-18,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,the Coral Reefer Band with Huey Lewis,662,festival_performer,2,True
647,2015-08-22,Citi Field,Queens,NY,,Zac Brown Band,651,headliner,1,True
648,2015-08-26,MetLife Stadium,East Rutherford,NJ,,ACDC,5,headliner,1,True
649,2015-08-29,Klein Memorial Auditorium,Bridgeport,CT,Multi-Artist Show,John Hiatt,297,festival_performer,1,False
649,2015-08-29,Klein Memorial Auditorium,Bridgeport,CT,Multi-Artist Show,Taj Mahal,558,festival_performer,2,False
65,1998-06-07,Giants Stadium,East Rutherford,NJ,,Dave Matthews Band,155,headliner,1,True
65,1998-06-07,Giants Stadium,East Rutherford,NJ,,Ben Folds Five & Beck,41,opener,2,True
650,2015-09-06,Saratoga Performing Arts Center,Saratoga Springs,NY,,Zac Brown Band with Drake White,654,headliner,1,False
651,2015-09-10,Melrose Ballroom,Long Island City,NY,,Steven Tyler,543,headliner,1,True
652,2015-09-15,Capitol Theatre,Port Chester,NY,,Jackson Browne,259,headliner,1,True
653,2015-09-17,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Robert Plant,470,festival_performer,1,True
653,2015-09-17,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Sensational Space Shifters,508,festival_performer,2,True
654,2015-09-18,Capitol Theatre,Port Chester,NY,,The Doobie Brothers,177,headliner,1,True
655,2015-09-24,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,Steve Earle,536,festival_performer,1,True
655,2015-09-24,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,The Dukes with The Mastersons,571,festival_performer,2,True
656,2015-09-26,Central Park,New York,NY,Pearl Jam,Global Citizen Festival with Beyonce,230,festival_performer,1,True
656,2015-09-26,Central Park,New York,NY,Pearl Jam,Sheeran,512,festival_performer,2,True
657,2015-10-01,Capitol Theatre,Port Chester,NY,,Warren Haynes + Chris Stapleton,628,headliner,1,False
658,2015-10-11,XL Center,Hartford,CT,,Stevie Wonder,545,headliner,1,True
659,2015-10-29,MVP Arena,Albany,NY,,Dead and Company,131,headliner,1,True
66,1998-06-27,PNC Bank Arts Center,Holmdel,NJ,,John Fogerty,293,headliner,1,True
660,2015-11-01,Madison Square Garden,New York,NY,,Dead and Company,131,headliner,1,False
661,2015-11-03,Capitol Theatre,Port Chester,NY,,Don Henley (w. Shawn Colvin),175,headliner,1,True
662,2015-11-07,The Theater at Madison Square Garden,New York,NY,,Bruce Springsteen,88,headliner,1,False
663,2015-11-19,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
664,2015-11-20,Irving Plaza,New York,NY,,Jeff Lynne's ELO,268,headliner,1,True
665,2015-12-05,The Theater at Madison Square Garden,New York,NY,,"John Lennon 75th Birthday: Steven Tyler, Fogerty",299,headliner,1,False
666,2015-12-31,Barclays Center,Brooklyn,NY,Multi-Artist Show,Jimmy Buffett,277,festival_performer,1,True
666,2015-12-31,Barclays Center,Brooklyn,NY,Multi-Artist Show,the Coral Reefer Band with Huey Lewis,662,festival_performer,2,True
667,2016-01-07,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
668,2016-01-22,Carnegie Hall,New York,NY,,Joe Bonamassa,280,headliner,1,True
669,2016-01-27,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
67,1998-07-11,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Chicago and Hall,117,festival_performer,1,False
67,1998-07-11,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Oates,408,festival_performer,2,False
670,2016-01-31,Prudential Center,Newark,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
671,2016-02-08,MVP Arena,Albany,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
672,2016-02-10,XL Center,Hartford,CT,,Bruce Springsteen & the E Street Band,89,headliner,1,False
673,2016-02-12,Wells Fargo Center,Philadelphia,PA,,Bruce Springsteen & the E Street Band,89,headliner,1,False
674,2016-02-13,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
675,2016-02-27,DCU Center,Worcester,MA,,Garth Brooks w. Trisha Yearwood,223,headliner,1,True
676,2016-03-02,Radio City Music Hall,New York,NY,Multi-Artist Show,Elton John,189,festival_performer,1,True
676,2016-03-02,Radio City Music Hall,New York,NY,Multi-Artist Show,Katy Perry,314,festival_performer,2,True
676,2016-03-02,Radio City Music Hall,New York,NY,Multi-Artist Show,Andra Day,23,festival_performer,3,True
677,2016-03-03,Madison Square Garden,New York,NY,Multi-Artist Show,The Who,587,festival_performer,1,True
677,2016-03-03,Madison Square Garden,New York,NY,Multi-Artist Show,Joan Jett,279,festival_performer,2,True
678,2016-03-28,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
679,2016-04-02,Billy Bob's Texas,Fort Worth,TX,,Montgomery gentry,387,headliner,1,False
68,1998-07-18,Izod Center,East Rutherford,NJ,Multi-Artist Show,Page,412,festival_performer,1,True
68,1998-07-18,Izod Center,East Rutherford,NJ,Multi-Artist Show,Plant,432,festival_performer,2,True
680,2016-04-08,Barclays Center,Brooklyn,NY,Multi-Artist Show,Rock Hall of Fame: Cheap Trick,476,festival_performer,1,True
680,2016-04-08,Barclays Center,Brooklyn,NY,Multi-Artist Show,Chicago,116,festival_performer,2,True
680,2016-04-08,Barclays Center,Brooklyn,NY,Multi-Artist Show,Steve Miller,538,festival_performer,3,True
680,2016-04-08,Barclays Center,Brooklyn,NY,Multi-Artist Show,Deep Purple,164,festival_performer,4,True
681,2016-04-09,Capitol Theatre,Port Chester,NY,,Avett Brothers,29,headliner,1,True
682,2016-04-11,Madison Square Garden,New York,NY,,David Gilmour,157,headliner,1,True
683,2016-04-12,Madison Square Garden,New York,NY,,David Gilmour,157,headliner,1,True
684,2016-04-15,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
685,2016-04-16,Oakdale Theatre,Wallingford,CT,,Huey Lewis  The News,253,headliner,1,True
686,2016-04-19,Capitol Theatre,Port Chester,NY,,Steely Dan,531,headliner,1,True
687,2016-04-23,Barclays Center,Brooklyn,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
688,2016-04-25,Barclays Center,Brooklyn,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
689,2016-04-29,Peekskill Paramount,Peekskill,NY,Multi-Artist Show,John Hiatt,297,festival_performer,1,False
689,2016-04-29,Peekskill Paramount,Peekskill,NY,Multi-Artist Show,Rick Brantley,459,festival_performer,2,False
69,1998-07-22,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Lynyrd Skynyrd,362,festival_performer,1,False
69,1998-07-22,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,.38 Special,1,festival_performer,2,False
690,2016-05-01,Madison Square Garden,New York,NY,,Pearl Jam,422,headliner,1,True
691,2016-05-02,Madison Square Garden,New York,NY,,Pearl Jam,422,headliner,1,True
692,2016-05-04,Stage 48,New York,NY,,Keith Urban,316,headliner,1,True
693,2016-05-05,Beacon Theatre,New York,NY,,Jerry Seinfeld,272,headliner,1,False
694,2016-05-10,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,John Hiatt,297,festival_performer,1,True
694,2016-05-10,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Rick Brantley,459,festival_performer,2,True
695,2016-05-27,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Phil Lesh,429,festival_performer,1,True
695,2016-05-27,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Friends (W. Warren Haynes),218,festival_performer,2,True
696,2016-06-10,Webster Hall,New York,NY,,Mudcrutch,389,headliner,1,True
697,2016-06-11,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Bad Company,34,festival_performer,1,True
697,2016-06-11,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Joe Walsh,289,festival_performer,2,True
698,2016-06-14,Capitol Theatre,Port Chester,NY,,Mudcrutch,389,headliner,1,True
699,2016-06-16,Total Mortgage Arena,Bridgeport,CT,,Hall & Oates,243,headliner,1,True
7,1994-12-02,Nassau Coliseum,Uniondale,NY,,Green Day,236,headliner,1,True
70,1998-07-31,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,HORDE (Blues Traveler,242,festival_performer,1,False
70,1998-07-31,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Barenaked Ladies & Gov't Mule,36,festival_performer,2,False
70,1998-07-31,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Paula Cole,421,festival_performer,3,False
70,1998-07-31,PNC Bank Arts Center,Holmdel,NJ,Multi-Artist Show,Ben Harper),42,festival_performer,4,False
700,2016-06-17,Forest Hills Stadium,Forest Hills,NY,Multi-Artist Show,Mumford & Sons,390,festival_performer,1,True
701,2016-06-25,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,True
702,2016-06-26,Citi Field,Queens,NY,,Dead and Company,131,headliner,1,True
703,2016-07-08,Yankee Stadium,Bronx,NY,,Garth Brooks,222,headliner,1,True
704,2016-07-09,Yankee Stadium,Bronx,NY,,Garth Brooks,222,headliner,1,True
705,2016-07-16,PNC Bank Arts Center,Holmdel,NJ,,Keith Urban,316,headliner,1,True
706,2016-07-20,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
707,2016-07-23,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Guns,240,festival_performer,1,True
707,2016-07-23,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Roses,488,festival_performer,2,True
708,2016-08-04,Jones Beach Theater,Wantagh,NY,,Brad Paisley,78,headliner,1,True
708,2016-08-04,Jones Beach Theater,Wantagh,NY,,Tyler Farr,616,opener,2,True
709,2016-08-07,MetLife Stadium,East Rutherford,NJ,,Paul McCartney,417,headliner,1,True
71,1998-09-10,Madison Square Garden,New York,NY,,Pearl Jam,422,headliner,1,True
710,2016-08-08,Rumsey Playfield,New York,NY,,Warren Haynes Jerry Symphonny,631,headliner,1,False
711,2016-08-12,The Saint Asbury Park,Asbury Park,NJ,,Will Hoge,638,headliner,1,False
712,2016-08-13,City Winery,New York,NY,,Will Hoge,638,headliner,1,True
712,2016-08-13,City Winery,New York,NY,,Brian Dunne,83,opener,2,True
713,2016-08-19,Citi Field,Queens,NY,,Zac Brown Band,651,headliner,1,True
714,2016-08-20,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,True
714,2016-08-20,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Miranda Lambert,386,festival_performer,2,True
715,2016-08-23,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
716,2016-08-25,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
717,2016-08-30,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
718,2016-09-07,Citizens Bank Park,Philadelphia,PA,,Bruce Springsteen & the E Street Band,89,headliner,1,False
719,2016-09-09,Citizens Bank Park,Philadelphia,PA,,Bruce Springsteen & the E Street Band,89,headliner,1,False
72,1998-09-12,Irving Plaza,New York,NY,,Gov't Mule,232,headliner,1,True
720,2016-09-14,Gillette Stadium,Foxborough,MA,,Bruce Springsteen & the E Street Band,89,headliner,1,False
721,2016-09-16,Radio City Music Hall,New York,NY,,ELO,181,headliner,1,True
722,2016-09-18,Peekskill Paramount,Peekskill,NY,,Donovan,176,headliner,1,False
723,2016-09-22,Madison Square Garden,New York,NY,,Adele,9,headliner,1,True
724,2016-09-23,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Brian Fallon,84,festival_performer,1,True
724,2016-09-23,Capitol Theatre,Port Chester,NY,Multi-Artist Show,Ryan Bingham,492,festival_performer,2,True
725,2016-09-24,Radio City Music Hall,New York,NY,,Weird Al,632,headliner,1,True
726,2016-10-07,The Town Hall,New York,NY,,Bruce Springsteen In Conversation,93,headliner,1,False
727,2016-10-14,Red Rocks Amphitheatre,Morrison,CO,,Brantley Gilbert with Justin Moore and Colt Ford,82,headliner,1,False
728,2016-10-28,Madison Square Garden,New York,NY,,Billy Joel,48,headliner,1,True
729,2016-11-01,The Theater at Madison Square Garden,New York,NY,Multi-Artist Show,Bruce Springsteen: Stand Up For Heroes (Gaffigan,100,festival_performer,1,False
729,2016-11-01,The Theater at Madison Square Garden,New York,NY,Multi-Artist Show,Seinfeld,507,festival_performer,2,False
